Company,Zip Prefix,WeekNum,Sales,Temp,Precip,GoogTrend,GoogTrendM1,GoogTrendR,GoogTrendRM1,Gprice,Non-Physical Sales,Month
H&M,85,45,406.97,65.8571,0,72,85,37,44,2.8888,52345358.6,11
H&M,85,46,225.72,55.9613,0.00028414,69,72,36,37,2.8292,59302549.18,11
H&M,85,47,575.37,57.4688,0,100,69,52,36,2.7656,71155437.58,11
H&M,85,48,456.23,60.1902,0.057214,82,100,44,52,2.7009,115816443,12
H&M,85,49,408.15,60.6361,0.022202,66,82,35,44,2.5858,95699514.06,12
H&M,85,50,731.4,51.1073,0.021973,65,66,35,35,2.4426,110545404.8,12
H&M,85,51,782.4,49.2478,0.0042463,66,65,36,35,2.301,67497543.99,12
H&M,86,26,37.87,81.5429,0.0696,54,49,28,26,3.6243,60978421.45,7
H&M,89,1,10.81,43.7294,0.00084034,46,53,24,27,3.2631,61492760.7,1
H&M,89,5,71.85,42.3008,0.011328,52,48,27,25,3.248,57741423.48,2
H&M,89,7,24.75,53.5092,0.0010252,52,46,27,24,3.3503,58527582.51,2
H&M,89,8,38.81,54.6605,0.045798,49,52,25,27,3.4036,68292043.94,2
H&M,89,10,150.03,56.3782,0.0016975,55,51,29,27,3.4652,55112365.96,3
H&M,89,11,67.83,55.9328,0,54,55,29,29,3.4883,55204513.98,3
H&M,89,12,119.78,57.8487,0.007042,59,54,31,29,3.4991,56587827.29,3
H&M,89,13,21.51,51.9563,0.0072605,57,59,30,31,3.5253,66181801.73,4
H&M,89,14,31.99,67.437,0,56,57,29,30,3.5501,53044599.44,4
H&M,89,16,197.36,63.3445,0.020874,53,59,27,31,3.6202,52812187.85,4
H&M,89,20,70.59,68.9765,0.024655,54,55,28,28,3.598,53551134.32,5
H&M,89,21,641.96,79.0605,0,54,54,29,28,3.6131,61517631.73,5
H&M,89,22,64.75,80.0908,0,51,54,27,29,3.619,63331249.72,6
H&M,89,23,128.37,82.395,0,52,51,27,27,3.6139,57372480.77,6
H&M,89,26,23.78,88.2891,0.0073445,54,49,28,26,3.6243,60978421.45,7
H&M,89,28,80.91,89.8319,0.0049916,53,48,27,25,3.5468,49419270.48,7
H&M,89,30,55.2,86.7109,0.002437,58,54,30,27,3.4612,58994478.82,7
H&M,89,32,146.29,83.0034,0.0050252,61,58,32,30,3.4331,53130059.7,8
H&M,89,33,310.69,80.5277,0.0035966,60,61,32,32,3.4041,53607957.56,8
H&M,89,34,60.32,81.1849,0.0022185,56,60,28,32,3.4016,59269432.69,8
H&M,89,35,132.92,82.2319,0,53,56,27,28,3.4086,55122979.26,9
H&M,89,37,54.97,81.679,0.0023697,61,53,33,28,3.332,50482052.06,9
H&M,89,40,29.13,71.6,0,63,60,32,30,3.2106,50791777.24,10
H&M,89,41,32.38,67.558,0.00033613,65,63,34,32,3.1195,47355591.03,10
H&M,89,42,53.59,67.1176,0.0024034,63,65,34,34,3.0507,49073930.89,10
H&M,89,43,73.35,61.2269,0.015647,59,63,31,34,2.9946,54946270.97,10
H&M,89,45,103.27,56.8874,0.004084,72,85,37,44,2.8888,52345358.6,11
H&M,89,46,17.13,46.9462,0.0078487,69,72,36,37,2.8292,59302549.18,11
H&M,89,47,75.46,50.716,0.0037647,100,69,52,36,2.7656,71155437.58,11
H&M,89,51,31.19,45.0336,0.0047227,66,65,36,35,2.301,67497543.99,12
H&M,90,1,4260.99,59.1288,0.00039474,46,53,24,27,3.2631,61492760.7,1
H&M,90,2,2639,65.8947,0.00019737,48,46,25,24,3.2574,57539409.47,1
H&M,90,3,4132.69,63.1814,0,49,48,25,25,3.2404,54173417.13,1
H&M,90,4,3429.9,59.1955,0.00071429,48,49,25,25,3.2417,62557438.97,1
H&M,90,5,3945.98,55.7415,0.026917,52,48,27,25,3.248,57741423.48,2
H&M,90,6,5667.49,62.813,0.00019737,46,52,24,27,3.2816,58429948.63,2
H&M,90,7,6068.07,62.1353,0.00024436,52,46,27,24,3.3503,58527582.51,2
H&M,90,8,6341.92,60.7641,0.42445,49,52,25,27,3.4036,68292043.94,2
H&M,90,9,4601.21,62.1964,0.011861,51,49,27,25,3.4321,67214297.82,3
H&M,90,10,6489.89,66.1532,0.00024436,55,51,29,27,3.4652,55112365.96,3
H&M,90,11,5463.86,64.8647,0,54,55,29,29,3.4883,55204513.98,3
H&M,90,12,6010.47,61.4276,0.0025188,59,54,31,29,3.4991,56587827.29,3
H&M,90,13,5362.15,59.0686,0.028806,57,59,30,31,3.5253,66181801.73,4
H&M,90,14,6978.48,66.8882,0.00024436,56,57,29,30,3.5501,53044599.44,4
H&M,90,15,4368.22,64.1541,0,59,56,31,29,3.5921,55548326.56,4
H&M,90,16,4887.73,64.3092,0.010216,53,59,27,31,3.6202,52812187.85,4
H&M,90,17,4752.84,73.1419,0.00024436,54,53,28,27,3.6246,68064917.82,4
H&M,90,18,4929.51,64.3825,0,58,54,30,28,3.6028,58490928.6,5
H&M,90,19,6907.77,78.0489,0,55,58,28,30,3.5956,54014649.01,5
H&M,90,20,5993.17,66.0498,0,54,55,28,28,3.598,53551134.32,5
H&M,90,21,5708.82,70.1504,0,54,54,29,28,3.6131,61517631.73,5
H&M,90,22,4644.41,68.2425,0,51,54,27,29,3.619,63331249.72,6
H&M,90,23,5486.6,68.4934,0,52,51,27,27,3.6139,57372480.77,6
H&M,90,24,5848.96,69.1194,0,51,52,27,27,3.6274,56249930.11,6
H&M,90,25,5573.24,71.1419,0,49,51,26,27,3.6376,58537999.83,6
H&M,90,26,6069.95,73.063,0,54,49,28,26,3.6243,60978421.45,7
H&M,90,27,5923.1101,74.4417,0,48,54,25,28,3.5889,55234038.75,7
H&M,90,28,4462.66,72.6335,0.00025376,53,48,27,25,3.5468,49419270.48,7
H&M,90,29,4678.4,75.0695,0,54,53,27,27,3.5034,47079927.57,7
H&M,90,30,4814.76,76.0508,0.0020489,58,54,30,27,3.4612,58994478.82,7
H&M,90,31,5957.04,73.203,0.0040977,58,58,30,30,3.4483,64061272.56,8
H&M,90,32,4290.68,74.1579,0,61,58,32,30,3.4331,53130059.7,8
H&M,90,33,4785.63,74.141,0,60,61,32,32,3.4041,53607957.56,8
H&M,90,34,4431.59,73.6908,0,56,60,28,32,3.4016,59269432.69,8
H&M,90,35,4665.79,74.9596,0,53,56,27,28,3.4086,55122979.26,9
H&M,90,36,4052.27,78.4041,0.0033177,53,53,28,27,3.3867,50113793.18,9
H&M,90,37,3554.98,79.3844,0,61,53,33,28,3.332,50482052.06,9
H&M,90,38,4140.24,72.734,0,60,61,31,33,3.2989,49056480.9,9
H&M,90,39,4196.39,75.4088,0,60,60,30,31,3.2833,65895762.01,10
H&M,90,40,4123.88,74.3449,0,63,60,32,30,3.2106,50791777.24,10
H&M,90,41,2710.91,70.0977,0,65,63,34,32,3.1195,47355591.03,10
H&M,90,42,2988.31,70.6184,0,63,65,34,34,3.0507,49073930.89,10
H&M,90,43,3487.94,67.609,0.04484,59,63,31,34,2.9946,54946270.97,10
H&M,90,44,3362.82,68.6325,9.40E-05,85,59,44,31,2.9385,54283147.72,11
H&M,90,45,3359.48,64.7932,0.0006015,72,85,37,44,2.8888,52345358.6,11
H&M,90,46,4286.89,63.8976,0,69,72,36,37,2.8292,59302549.18,11
H&M,90,47,4446.04,67.093,0,100,69,52,36,2.7656,71155437.58,11
H&M,90,48,4399.1,62.8684,0.21796,82,100,44,52,2.7009,115816443,12
H&M,90,49,4848.75,62.5799,0.1921,66,82,35,44,2.5858,95699514.06,12
H&M,90,50,6071.81,56.9549,0.090207,65,66,35,35,2.4426,110545404.8,12
H&M,90,51,6201.44,59.3261,0,66,65,36,35,2.301,67497543.99,12
H&M,91,1,2797.03,58.256,0,46,53,24,27,3.2631,61492760.7,1
H&M,91,2,3930.8,66.0167,0,48,46,25,24,3.2574,57539409.47,1
H&M,91,3,4479.8,63.625,0,49,48,25,25,3.2404,54173417.13,1
H&M,91,4,5847.83,59.0274,0.0015595,48,49,25,25,3.2417,62557438.97,1
H&M,91,5,6793.92,53.9,0.01725,52,48,27,25,3.248,57741423.48,2
H&M,91,6,9193.45,64.6869,0.00014286,46,52,24,27,3.2816,58429948.63,2
H&M,91,7,8460.44,63.1238,0,52,46,27,24,3.3503,58527582.51,2
H&M,91,8,7601.06,59.7631,0.29937,49,52,25,27,3.4036,68292043.94,2
H&M,91,9,9132.63,61.9155,0.0034643,51,49,27,25,3.4321,67214297.82,3
H&M,91,10,11077.01,65.0179,0,55,51,29,27,3.4652,55112365.96,3
H&M,91,11,10553.14,64.6369,0,54,55,29,29,3.4883,55204513.98,3
H&M,91,12,10944.14,60.7762,0.0023452,59,54,31,29,3.4991,56587827.29,3
H&M,91,13,9589.41,57.4071,0.016012,57,59,30,31,3.5253,66181801.73,4
H&M,91,14,9003.66,69.0333,0,56,57,29,30,3.5501,53044599.44,4
H&M,91,15,11815.43,65.1333,0,59,56,31,29,3.5921,55548326.56,4
H&M,91,16,9086.15,64.6548,0.00525,53,59,27,31,3.6202,52812187.85,4
H&M,91,17,11381.54,74.5179,0,54,53,28,27,3.6246,68064917.82,4
H&M,91,18,8311.24,64.2964,0.00013095,58,54,30,28,3.6028,58490928.6,5
H&M,91,19,11473.58,78.3798,0,55,58,28,30,3.5956,54014649.01,5
H&M,91,20,8198.06,65.194,4.76E-05,54,55,28,28,3.598,53551134.32,5
H&M,91,21,10965.02,72.6536,0,54,54,29,28,3.6131,61517631.73,5
H&M,91,22,8890.7801,71.0095,0.00047619,51,54,27,29,3.619,63331249.72,6
H&M,91,23,8266.95,71.219,0,52,51,27,27,3.6139,57372480.77,6
H&M,91,24,8204.21,71.1857,0,51,52,27,27,3.6274,56249930.11,6
H&M,91,25,7955.12,72.7476,0,49,51,26,27,3.6376,58537999.83,6
H&M,91,26,8142.98,78.0226,0.00015476,54,49,28,26,3.6243,60978421.45,7
H&M,91,27,8061.5701,77.25,0,48,54,25,28,3.5889,55234038.75,7
H&M,91,28,6140.68,74.1857,0.00036905,53,48,27,25,3.5468,49419270.48,7
H&M,91,29,5477.43,78.3774,0.00095238,54,53,27,27,3.5034,47079927.57,7
H&M,91,30,4906.89,80.3833,0.0020357,58,54,30,27,3.4612,58994478.82,7
H&M,91,31,6863.99,75.5143,0.0019405,58,58,30,30,3.4483,64061272.56,8
H&M,91,32,7197.28,78.1488,0,61,58,32,30,3.4331,53130059.7,8
H&M,91,33,5968.17,76.4286,0.00014286,60,61,32,32,3.4041,53607957.56,8
H&M,91,34,6882.05,78.3643,0.00041667,56,60,28,32,3.4016,59269432.69,8
H&M,91,35,6892.91,77.2405,0.00017857,53,56,27,28,3.4086,55122979.26,9
H&M,91,36,5859.88,81.5952,0.0017738,53,53,28,27,3.3867,50113793.18,9
H&M,91,37,5844.69,82.2905,0.00057143,61,53,33,28,3.332,50482052.06,9
H&M,91,38,5433,75.3929,0,60,61,31,33,3.2989,49056480.9,9
H&M,91,39,5780.45,75.0214,0,60,60,30,31,3.2833,65895762.01,10
H&M,91,40,5658.96,74.9869,0,63,60,32,30,3.2106,50791777.24,10
H&M,91,41,4785.51,69.1833,0,65,63,34,32,3.1195,47355591.03,10
H&M,91,42,4553.53,69.6369,0,63,65,34,34,3.0507,49073930.89,10
H&M,91,43,4766.49,66.6036,0.03669,59,63,31,34,2.9946,54946270.97,10
H&M,91,44,8187.8,67.975,0.00029762,85,59,44,31,2.9385,54283147.72,11
H&M,91,45,5853.58,63.9714,0.00039286,72,85,37,44,2.8888,52345358.6,11
H&M,91,46,5331.27,62.0321,0.0075714,69,72,36,37,2.8292,59302549.18,11
H&M,91,47,5866.63,65.5905,0,100,69,52,36,2.7656,71155437.58,11
H&M,91,48,7211.49,60.9524,0.18127,82,100,44,52,2.7009,115816443,12
H&M,91,49,5731.02,60.65,0.14588,66,82,35,44,2.5858,95699514.06,12
H&M,91,50,9939.2601,54.1226,0.059,65,66,35,35,2.4426,110545404.8,12
H&M,91,51,10024.87,57.9,7.14E-05,66,65,36,35,2.301,67497543.99,12
H&M,92,1,3167.86,55.5592,0.0020574,46,53,24,27,3.2631,61492760.7,1
H&M,92,2,3020.61,62.4774,0.0020818,48,46,25,24,3.2574,57539409.47,1
H&M,92,3,2541.69,60.5421,0.00014652,49,48,25,25,3.2404,54173417.13,1
H&M,92,4,2817.39,57.6819,0.0035104,48,49,25,25,3.2417,62557438.97,1
H&M,92,5,3862.79,53.8987,0.019853,52,48,27,25,3.248,57741423.48,2
H&M,92,6,5084.34,62.2381,0.0011905,46,52,24,27,3.2816,58429948.63,2
H&M,92,7,5580.59,60.8687,0.0024176,52,46,27,24,3.3503,58527582.51,2
H&M,92,8,3887.06,59.9261,0.18202,49,52,25,27,3.4036,68292043.94,2
H&M,92,9,3632.34,61.7882,0.014371,51,49,27,25,3.4321,67214297.82,3
H&M,92,10,4688.77,63.6728,7.94E-05,55,51,29,27,3.4652,55112365.96,3
H&M,92,11,5743.52,63.5891,0,54,55,29,29,3.4883,55204513.98,3
H&M,92,12,6149.18,61.3791,0.0033944,59,54,31,29,3.4991,56587827.29,3
H&M,92,13,3661.64,57.7772,0.025232,57,59,30,31,3.5253,66181801.73,4
H&M,92,14,5730.9,67.9096,0.00078144,56,57,29,30,3.5501,53044599.44,4
H&M,92,15,6079.46,65.3309,8.55E-05,59,56,31,29,3.5921,55548326.56,4
H&M,92,16,5398.13,64.6569,0.016508,53,59,27,31,3.6202,52812187.85,4
H&M,92,17,5989.21,72.4621,0,54,53,28,27,3.6246,68064917.82,4
H&M,92,18,6703.68,64.9054,4.88E-05,58,54,30,28,3.6028,58490928.6,5
H&M,92,19,5815.72,75.4054,0,55,58,28,30,3.5956,54014649.01,5
H&M,92,20,6371.16,66.149,0.001221,54,55,28,28,3.598,53551134.32,5
H&M,92,21,14259.31,72.1996,0,54,54,29,28,3.6131,61517631.73,5
H&M,92,22,8455.8901,71.0977,0.00034188,51,54,27,29,3.619,63331249.72,6
H&M,92,23,5537.29,71.9231,0,52,51,27,27,3.6139,57372480.77,6
H&M,92,24,6344.84,70.8327,0,51,52,27,27,3.6274,56249930.11,6
H&M,92,25,4467.37,72.3089,0,49,51,26,27,3.6376,58537999.83,6
H&M,92,26,6958.87,76.2295,0.0004884,54,49,28,26,3.6243,60978421.45,7
H&M,92,27,9926.35,77.4121,0.00065324,48,54,25,28,3.5889,55234038.75,7
H&M,92,28,5515.37,75.6606,0.0001221,53,48,27,25,3.5468,49419270.48,7
H&M,92,29,7482.17,78.2686,0.0031563,54,53,27,27,3.5034,47079927.57,7
H&M,92,30,5367.96,79.6068,0.0061477,58,54,30,27,3.4612,58994478.82,7
H&M,92,31,4550.56,75.9524,0.01456,58,58,30,30,3.4483,64061272.56,8
H&M,92,32,4538.99,78.2808,0.0012821,61,58,32,30,3.4331,53130059.7,8
H&M,92,33,4933.11,76.1783,0.0087973,60,61,32,32,3.4041,53607957.56,8
H&M,92,34,7272.2,78.3223,0.00029915,56,60,28,32,3.4016,59269432.69,8
H&M,92,35,4862.65,77.8669,3.66E-05,53,56,27,28,3.4086,55122979.26,9
H&M,92,36,6103.6,81.0879,0.0056105,53,53,28,27,3.3867,50113793.18,9
H&M,92,37,4537.92,80.7619,0.0073504,61,53,33,28,3.332,50482052.06,9
H&M,92,38,3899.19,74.8425,6.11E-05,60,61,31,33,3.2989,49056480.9,9
H&M,92,39,3433.19,73.5379,0,60,60,30,31,3.2833,65895762.01,10
H&M,92,40,3314.64,73.406,0.00012821,63,60,32,30,3.2106,50791777.24,10
H&M,92,41,5852.89,69.7332,0.00043956,65,63,34,32,3.1195,47355591.03,10
H&M,92,42,3643.64,70.149,0,63,65,34,34,3.0507,49073930.89,10
H&M,92,43,3322.25,65.9267,0.029377,59,63,31,34,2.9946,54946270.97,10
H&M,92,44,3540.53,65.0208,0.0026923,85,59,44,31,2.9385,54283147.72,11
H&M,92,45,3592.9,63.6477,0.00054335,72,85,37,44,2.8888,52345358.6,11
H&M,92,46,4102.14,60.3156,0.012411,69,72,36,37,2.8292,59302549.18,11
H&M,92,47,4477.99,62.862,0.00017094,100,69,52,36,2.7656,71155437.58,11
H&M,92,48,4605.24,61.2521,0.12102,82,100,44,52,2.7009,115816443,12
H&M,92,49,4053.46,60.8333,0.13698,66,82,35,44,2.5858,95699514.06,12
H&M,92,50,4806.18,54.7167,0.039164,65,66,35,35,2.4426,110545404.8,12
H&M,92,51,5120.4,57.641,0.00058608,66,65,36,35,2.301,67497543.99,12
H&M,93,1,680.05,50.6549,8.05E-05,46,53,24,27,3.2631,61492760.7,1
H&M,93,2,317.81,55.5694,0,48,46,25,24,3.2574,57539409.47,1
H&M,93,3,239.04,56.004,0,49,48,25,25,3.2404,54173417.13,1
H&M,93,4,452.78,54.1358,0.026157,48,49,25,25,3.2417,62557438.97,1
H&M,93,5,501.38,49.6992,0.08171,52,48,27,25,3.248,57741423.48,2
H&M,93,6,1030.63,58.2666,0.0059457,46,52,24,27,3.2816,58429948.63,2
H&M,93,7,466.96,57.0664,0.00056338,52,46,27,24,3.3503,58527582.51,2
H&M,93,8,1145.49,58.5976,0.26698,49,52,25,27,3.4036,68292043.94,2
H&M,93,9,744.83,59.1056,0.0091449,51,49,27,25,3.4321,67214297.82,3
H&M,93,10,1206.04,60.7113,0,55,51,29,27,3.4652,55112365.96,3
H&M,93,11,436.58,60.9074,0,54,55,29,29,3.4883,55204513.98,3
H&M,93,12,1283.41,59.5111,0.03331,59,54,31,29,3.4991,56587827.29,3
H&M,93,13,793.63,54.7304,0.062837,57,59,30,31,3.5253,66181801.73,4
H&M,93,14,1442.39,65.9879,0.00013078,56,57,29,30,3.5501,53044599.44,4
H&M,93,15,2116.55,65.3823,0.0001006,59,56,31,29,3.5921,55548326.56,4
H&M,93,16,797.13,61.0262,0.040624,53,59,27,31,3.6202,52812187.85,4
H&M,93,17,1415.53,68.7213,0,54,53,28,27,3.6246,68064917.82,4
H&M,93,18,934.37,62.8078,0.0019718,58,54,30,28,3.6028,58490928.6,5
H&M,93,19,826.12,72.8642,0,55,58,28,30,3.5956,54014649.01,5
H&M,93,20,961.95,66.5875,0.0088028,54,55,28,28,3.598,53551134.32,5
H&M,93,21,895.21,70.9688,0,54,54,29,28,3.6131,61517631.73,5
H&M,93,22,688.37,71.4487,7.04E-05,51,54,27,29,3.619,63331249.72,6
H&M,93,23,850.13,74.1801,0.00026157,52,51,27,27,3.6139,57372480.77,6
H&M,93,24,659.17,70.664,0,51,52,27,27,3.6274,56249930.11,6
H&M,93,25,468.78,73.3732,0,49,51,26,27,3.6376,58537999.83,6
H&M,93,26,189.19,78.004,0,54,49,28,26,3.6243,60978421.45,7
H&M,93,27,549.04,77.6046,5.03E-05,48,54,25,28,3.5889,55234038.75,7
H&M,93,28,852,77.4004,0.0011268,53,48,27,25,3.5468,49419270.48,7
H&M,93,29,968.14,77.5302,8.05E-05,54,53,27,27,3.5034,47079927.57,7
H&M,93,30,767.51,80.8541,0.00030181,58,54,30,27,3.4612,58994478.82,7
H&M,93,31,371.02,76.329,0.00070423,58,58,30,30,3.4483,64061272.56,8
H&M,93,32,651.1,76.7455,0.00023139,61,58,32,30,3.4331,53130059.7,8
H&M,93,33,991.7,75.499,0.00038229,60,61,32,32,3.4041,53607957.56,8
H&M,93,34,307.45,75.7113,4.02E-05,56,60,28,32,3.4016,59269432.69,8
H&M,93,35,269.91,76.1197,0,53,56,27,28,3.4086,55122979.26,9
H&M,93,36,279.35,75.9296,0.00095573,53,53,28,27,3.3867,50113793.18,9
H&M,93,37,340.05,77.1127,0.00040241,61,53,33,28,3.332,50482052.06,9
H&M,93,38,236.68,71.7827,0.0030584,60,61,31,33,3.2989,49056480.9,9
H&M,93,39,357.63,71.3763,0.0053722,60,60,30,31,3.2833,65895762.01,10
H&M,93,40,607.87,72.0734,0,63,60,32,30,3.2106,50791777.24,10
H&M,93,41,343.98,68.4779,0.00014085,65,63,34,32,3.1195,47355591.03,10
H&M,93,42,446.92,65.7706,0.0028169,63,65,34,34,3.0507,49073930.89,10
H&M,93,43,170.23,62.4628,0.12251,59,63,31,34,2.9946,54946270.97,10
H&M,93,44,189.2,60.8421,6.04E-05,85,59,44,31,2.9385,54283147.72,11
H&M,93,45,268.74,60.7575,0.0062274,72,85,37,44,2.8888,52345358.6,11
H&M,93,46,241.14,56.5111,0.0050704,69,72,36,37,2.8292,59302549.18,11
H&M,93,47,733.88,56.9266,0.0005332,100,69,52,36,2.7656,71155437.58,11
H&M,93,48,399.85,59.4115,0.13882,82,100,44,52,2.7009,115816443,12
H&M,93,49,518,55.504,0.23089,66,82,35,44,2.5858,95699514.06,12
H&M,93,50,536.74,52.3099,0.087666,65,66,35,35,2.4426,110545404.8,12
H&M,93,51,131.13,52.3974,0.0019316,66,65,36,35,2.301,67497543.99,12
H&M,94,1,25643.48,51.1908,0.00082278,46,53,24,27,3.2631,61492760.7,1
H&M,94,2,23582.64,53.3761,7.23E-05,48,46,25,24,3.2574,57539409.47,1
H&M,94,3,28716.11,52.8635,0,49,48,25,25,3.2404,54173417.13,1
H&M,94,4,21936.17,54.3354,0.0051356,48,49,25,25,3.2417,62557438.97,1
H&M,94,5,38400.89,49.5633,0.21445,52,48,27,25,3.248,57741423.48,2
H&M,94,6,41237.92,54.7595,0.058318,46,52,24,27,3.2816,58429948.63,2
H&M,94,7,51148.8001,50.7161,0.0020072,52,46,27,24,3.3503,58527582.51,2
H&M,94,8,39770.1801,53.3418,0.18407,49,52,25,27,3.4036,68292043.94,2
H&M,94,9,48273.67,55.1691,0.040353,51,49,27,25,3.4321,67214297.82,3
H&M,94,10,49549.12,61.6203,0.0025136,55,51,29,27,3.4652,55112365.96,3
H&M,94,11,50517.98,58.6917,0.0005425,54,55,29,29,3.4883,55204513.98,3
H&M,94,12,42610.66,57.6917,0.12726,59,54,31,29,3.4991,56587827.29,3
H&M,94,13,52055.7101,53.4331,0.16692,57,59,30,31,3.5253,66181801.73,4
H&M,94,14,53251.03,62.3626,0,56,57,29,30,3.5501,53044599.44,4
H&M,94,15,46226.2801,60.7098,0,59,56,31,29,3.5921,55548326.56,4
H&M,94,16,43485.13,58.1184,0.058029,53,59,27,31,3.6202,52812187.85,4
H&M,94,17,40479.53,65.4828,0.00024412,54,53,28,27,3.6246,68064917.82,4
H&M,94,18,51036.67,60.3608,1.81E-05,58,54,30,28,3.6028,58490928.6,5
H&M,94,19,44599.58,68.4855,3.62E-05,55,58,28,30,3.5956,54014649.01,5
H&M,94,20,56147.1201,63.5542,3.62E-05,54,55,28,28,3.598,53551134.32,5
H&M,94,21,47449.9899,64.3354,0,54,54,29,28,3.6131,61517631.73,5
H&M,94,22,46794.2801,63.7984,0,51,54,27,29,3.619,63331249.72,6
H&M,94,23,43843.7399,67.9268,0,52,51,27,27,3.6139,57372480.77,6
H&M,94,24,48223.85,64.7116,0.003255,51,52,27,27,3.6274,56249930.11,6
H&M,94,25,42757.4,65.6275,0.00044304,49,51,26,27,3.6376,58537999.83,6
H&M,94,26,39973.32,68.4394,0.001085,54,49,28,26,3.6243,60978421.45,7
H&M,94,27,47046.01,66.858,0.0001085,48,54,25,28,3.5889,55234038.75,7
H&M,94,28,37758.47,69.5009,0.00065099,53,48,27,25,3.5468,49419270.48,7
H&M,94,29,33391.8,72.1365,0.0013291,54,53,27,27,3.5034,47079927.57,7
H&M,94,30,36432.39,70.4168,0.0040145,58,54,30,27,3.4612,58994478.82,7
H&M,94,31,53737.49,68.2957,0.0053797,58,58,30,30,3.4483,64061272.56,8
H&M,94,32,46617.95,69.0461,0.00097649,61,58,32,30,3.4331,53130059.7,8
H&M,94,33,64033.87,68.4195,0.0003255,60,61,32,32,3.4041,53607957.56,8
H&M,94,34,55992.34,69.6989,0.0018445,56,60,28,32,3.4016,59269432.69,8
H&M,94,35,65387.53,69.7631,0,53,56,27,28,3.4086,55122979.26,9
H&M,94,36,39587.24,68.8779,0,53,53,28,27,3.3867,50113793.18,9
H&M,94,37,46212.05,70.3273,0.00075949,61,53,33,28,3.332,50482052.06,9
H&M,94,38,36761.95,68.5732,0.045127,60,61,31,33,3.2989,49056480.9,9
H&M,94,39,45549.26,69.9873,0.00217,60,60,30,31,3.2833,65895762.01,10
H&M,94,40,47423.13,67.9005,0,63,60,32,30,3.2106,50791777.24,10
H&M,94,41,52825.3899,66.7523,0.0052803,65,63,34,32,3.1195,47355591.03,10
H&M,94,42,46018.9699,63.7975,0.021013,63,65,34,34,3.0507,49073930.89,10
H&M,94,43,48909.13,61.2929,0.031655,59,63,31,34,2.9946,54946270.97,10
H&M,94,44,49685.4101,59.7143,0.00040687,85,59,44,31,2.9385,54283147.72,11
H&M,94,45,54606.7399,59.6745,0.032468,72,85,37,44,2.8888,52345358.6,11
H&M,94,46,58570.46,55.7857,0.080705,69,72,36,37,2.8292,59302549.18,11
H&M,94,47,58600.87,55.2866,0.014439,100,69,52,36,2.7656,71155437.58,11
H&M,94,48,59993.74,60.0199,0.45624,82,100,44,52,2.7009,115816443,12
H&M,94,49,45375.89,56.9286,0.42675,66,82,35,44,2.5858,95699514.06,12
H&M,94,50,72735.7401,54.9774,0.30174,65,66,35,35,2.4426,110545404.8,12
H&M,94,51,61169.88,53.8074,0.006962,66,65,36,35,2.301,67497543.99,12
H&M,95,1,918.02,49.4277,0.0078177,46,53,24,27,3.2631,61492760.7,1
H&M,95,2,1669.41,51.1245,2.63E-05,48,46,25,24,3.2574,57539409.47,1
H&M,95,3,1745.36,52.4233,3.51E-05,49,48,25,25,3.2404,54173417.13,1
H&M,95,4,1538.69,53.2542,0.027721,48,49,25,25,3.2417,62557438.97,1
H&M,95,5,1610.93,47.4645,0.19748,52,48,27,25,3.248,57741423.48,2
H&M,95,6,2806.51,56.3996,0.073488,46,52,24,27,3.2816,58429948.63,2
H&M,95,7,3436.44,54.0841,0.0074496,52,46,27,24,3.3503,58527582.51,2
H&M,95,8,3280.96,56.8791,0.17904,49,52,25,27,3.4036,68292043.94,2
H&M,95,9,2965.93,57.5627,0.056074,51,49,27,25,3.4321,67214297.82,3
H&M,95,10,3719.3,60.3725,0.020894,55,51,29,27,3.4652,55112365.96,3
H&M,95,11,4036.29,59.0535,0.0012621,54,55,29,29,3.4883,55204513.98,3
H&M,95,12,3594.14,56.972,0.10533,59,54,31,29,3.4991,56587827.29,3
H&M,95,13,3877.91,52.3707,0.088326,57,59,30,31,3.5253,66181801.73,4
H&M,95,14,3189.75,64.0245,0.00023663,56,57,29,30,3.5501,53044599.44,4
H&M,95,15,2793.14,63.5267,0.0015425,59,56,31,29,3.5921,55548326.56,4
H&M,95,16,3107.72,58.6275,0.041025,53,59,27,31,3.6202,52812187.85,4
H&M,95,17,2833.28,66.3208,0.0014987,54,53,28,27,3.6246,68064917.82,4
H&M,95,18,3478.08,61.3488,0.0062226,58,54,30,28,3.6028,58490928.6,5
H&M,95,19,3136.55,70.447,0,55,58,28,30,3.5956,54014649.01,5
H&M,95,20,4020.52,66.6442,0.0012796,54,55,28,28,3.598,53551134.32,5
H&M,95,21,3185.6,69.0552,0.00023663,54,54,29,28,3.6131,61517631.73,5
H&M,95,22,4552.28,69.8002,0.00021034,51,54,27,29,3.619,63331249.72,6
H&M,95,23,3461.11,72.844,1.75E-05,52,51,27,27,3.6139,57372480.77,6
H&M,95,24,2418.7,69.0018,0.00020158,51,52,27,27,3.6274,56249930.11,6
H&M,95,25,2687.9,70.8642,0.0030587,49,51,26,27,3.6376,58537999.83,6
H&M,95,26,2125.95,75.291,0,54,49,28,26,3.6243,60978421.45,7
H&M,95,27,2318.8,73.8028,0.00035057,48,54,25,28,3.5889,55234038.75,7
H&M,95,28,2304.16,74.6976,9.64E-05,53,48,27,25,3.5468,49419270.48,7
H&M,95,29,1936.78,74.9649,0.00042068,54,53,27,27,3.5034,47079927.57,7
